id,ROW,COLUMN,ROW000,COLUMN000,GRID_ID,GRID_AREA,URB-PER,NAT-PER,WAT-PER
3403,21,44,021,044,021044,252817,0.988118,0.011882,0.000000
3404,21,45,021,045,021045,252817,0.990016,0.009980,0.000000
3405,21,46,021,046,021046,252817,0.853685,0.146311,0.000000
3406,21,47,021,047,021047,252817,0.698865,0.301139,0.000000
3407,21,48,021,048,021048,252817,0.982003,0.018001,0.000000
3408,21,49,021,049,021049,252817,0.994494,0.005510,0.000000
3409,21,50,021,050,021050,252817,0.763006,0.236998,0.000000
3421,21,62,021,062,021062,252819,0.213101,0.786895,0.000000
3422,21,63,021,063,021063,252819,0.647582,0.352418,0.000000
3423,21,64,021,064,021064,252819,0.195084,0.804912,0.000000
3434,21,75,021,075,021075,252820,0.113919,0.886077,0.000000
3435,21,76,021,076,021076,252820,0.648612,0.351388,0.000000
3436,21,77,021,077,021077,252820,0.976517,0.023483,0.000000
3437,21,78,021,078,021078,252820,0.994415,0.005585,0.000000
3438,21,79,021,079,021079,252820,0.970109,0.029891,0.000000
3439,21,80,021,080,021080,252820,1.000000,0.000000,0.000000
3440,21,81,021,081,021081,252820,1.000000,0.000000,0.000000
3441,21,82,021,082,021082,252820,0.377011,0.622989,0.000000
3487,21,128,021,128,021128,252818,0.496246,0.503754,0.000000
3488,21,129,021,129,021129,252818,0.429720,0.570280,0.000000
3489,21,130,021,130,021130,252818,0.104949,0.895047,0.000000
3563,22,36,022,036,022036,252816,0.155220,0.844780,0.000000
3564,22,37,022,037,022037,252816,0.969935,0.030069,0.000000
3565,22,38,022,038,022038,252816,0.978894,0.021106,0.000000
3566,22,39,022,039,022039,252816,1.000000,0.000000,0.000000
3567,22,40,022,040,022040,252816,1.000000,0.000000,0.000000
3568,22,41,022,041,022041,252817,0.858538,0.141454,0.000000
3569,22,42,022,042,022042,252817,0.476451,0.523549,0.000000
3570,22,43,022,043,022043,252817,0.913202,0.086790,0.000000
3571,22,44,022,044,022044,252817,0.987212,0.012792,0.000000
3572,22,45,022,045,022045,252817,0.999913,0.000087,0.000000
3573,22,46,022,046,022046,252817,0.984914,0.015086,0.000000
3574,22,47,022,047,022047,252817,1.000000,0.000000,0.000000
3575,22,48,022,048,022048,252818,0.980785,0.019211,0.000000
3576,22,49,022,049,022049,252818,0.982244,0.017752,0.000000
3577,22,50,022,050,022050,252818,0.992414,0.007586,0.000000
3578,22,51,022,051,022051,252818,0.998940,0.001060,0.000000
3579,22,52,022,052,022052,252818,0.658268,0.341736,0.000000
3589,22,62,022,062,022062,252819,0.581689,0.418311,0.000000
3590,22,63,022,063,022063,252819,0.702095,0.297905,0.000000
3591,22,64,022,064,022064,252819,0.326340,0.673660,0.000000
3597,22,70,022,070,022070,252820,0.044431,0.955569,0.000000
3598,22,71,022,071,022071,252820,0.317131,0.682869,0.000000
3599,22,72,022,072,022072,252820,0.155241,0.844759,0.000000
3602,22,75,022,075,022075,252820,0.661680,0.338320,0.000000
3603,22,76,022,076,022076,252820,0.461451,0.538549,0.000000
3604,22,77,022,077,022077,252820,0.742619,0.257381,0.000000
3605,22,78,022,078,022078,252820,1.000000,0.000000,0.000000
3606,22,79,022,079,022079,252820,1.000000,0.000000,0.000000
3607,22,80,022,080,022080,252820,1.000000,0.000000,0.000000
3608,22,81,022,081,022081,252820,0.999933,0.000071,0.000000
3609,22,82,022,082,022082,252820,0.073277,0.926727,0.000000
3654,22,127,022,127,022127,252818,0.232321,0.767679,0.000000
3655,22,128,022,128,022128,252818,0.999992,0.000012,0.000000
3656,22,129,022,129,022129,252818,0.976105,0.023895,0.000000
3657,22,130,022,130,022130,252818,0.175525,0.824475,0.000000
3729,23,34,023,034,023034,252816,0.186056,0.813944,0.000000
3730,23,35,023,035,023035,252816,0.767993,0.232007,0.000000
3731,23,36,023,036,023036,252816,0.818275,0.181725,0.000000
3732,23,37,023,037,023037,252816,1.000000,0.000000,0.000000
3733,23,38,023,038,023038,252816,0.993505,0.006499,0.000000
3734,23,39,023,039,023039,252817,1.000000,0.000000,0.000000
3735,23,40,023,040,023040,252817,1.000000,0.000000,0.000000
3736,23,41,023,041,023041,252817,0.503542,0.496458,0.000000
3738,23,43,023,043,023043,252817,0.408663,0.591341,0.000000
3739,23,44,023,044,023044,252817,0.989340,0.010660,0.000000
3740,23,45,023,045,023045,252818,1.000000,0.000000,0.000000
3741,23,46,023,046,023046,252818,0.978344,0.021656,0.000000
3742,23,47,023,047,023047,252818,0.998137,0.001867,0.000000
3743,23,48,023,048,023048,252818,0.980539,0.019457,0.000000
3744,23,49,023,049,023049,252818,1.000000,0.000000,0.000000
3745,23,50,023,050,023050,252818,0.883466,0.116538,0.000000
3746,23,51,023,051,023051,252818,0.660084,0.339920,0.000000
3747,23,52,023,052,023052,252818,0.429340,0.570660,0.000000
3755,23,60,023,060,023060,252819,0.082189,0.917811,0.000000
3756,23,61,023,061,023061,252819,0.584086,0.415918,0.000000
3757,23,62,023,062,023062,252819,0.972937,0.027067,0.000000
3758,23,63,023,063,023063,252820,0.557488,0.442512,0.000000
3759,23,64,023,064,023064,252820,0.748141,0.251859,0.000000
3765,23,70,023,070,023070,252820,0.204948,0.795052,0.000000
3766,23,71,023,071,023071,252820,0.882173,0.117827,0.000000
3767,23,72,023,072,023072,252820,0.975603,0.024397,0.000000
3768,23,73,023,073,023073,252820,0.228942,0.771062,0.000000
3770,23,75,023,075,023075,252820,0.048094,0.951906,0.000000
3772,23,77,023,077,023077,252820,0.612946,0.387054,0.000000
3773,23,78,023,078,023078,252821,1.000000,0.000000,0.000000
3774,23,79,023,079,023079,252821,1.000000,0.000000,0.000000
3775,23,80,023,080,023080,252821,1.000000,0.000000,0.000000
3776,23,81,023,081,023081,252821,1.000000,0.000000,0.000000
3777,23,82,023,082,023082,252821,0.824287,0.175713,0.000000
3778,23,83,023,083,023083,252821,0.242701,0.757299,0.000000
3781,23,86,023,086,023086,252821,0.144850,0.855147,0.000000
3782,23,87,023,087,023087,252821,0.440446,0.559550,0.000000
3822,23,127,023,127,023127,252819,0.240445,0.759555,0.000000
3823,23,128,023,128,023128,252819,0.575867,0.424133,0.000000
3824,23,129,023,129,023129,252818,0.207912,0.792088,0.000000
3891,24,28,024,028,024028,252815,0.000459,0.999541,0.000000
3897,24,34,024,034,024034,252816,0.484930,0.515066,0.000000
3898,24,35,024,035,024035,252816,0.999415,0.000585,0.000000
3899,24,36,024,036,024036,252816,1.000000,0.000000,0.000000
3900,24,37,024,037,024037,252817,1.000000,0.000000,0.000000
3901,24,38,024,038,024038,252817,0.999553,0.000447,0.000000
3902,24,39,024,039,024039,252817,1.000000,0.000000,0.000000
3903,24,40,024,040,024040,252817,1.000000,0.000000,0.000000
3904,24,41,024,041,024041,252817,0.987426,0.012578,0.000000
3905,24,42,024,042,024042,252817,0.959773,0.040231,0.000000
3906,24,43,024,043,024043,252818,0.859670,0.140326,0.000000
3907,24,44,024,044,024044,252818,0.947911,0.052085,0.000000
3908,24,45,024,045,024045,252818,0.945281,0.054719,0.000000
3909,24,46,024,046,024046,252818,0.856126,0.143870,0.000000
3910,24,47,024,047,024047,252818,0.997567,0.002433,0.000000
3911,24,48,024,048,024048,252818,0.978269,0.021735,0.000000
3912,24,49,024,049,024049,252818,1.000000,0.000000,0.000000
3913,24,50,024,050,024050,252819,0.740004,0.259992,0.000000
3916,24,53,024,053,024053,252819,0.091943,0.908057,0.000000
3917,24,54,024,054,024054,252819,0.361369,0.638631,0.000000
3918,24,55,024,055,024055,252819,0.349289,0.650711,0.000000
3923,24,60,024,060,024060,252820,0.295985,0.704015,0.000000
3924,24,61,024,061,024061,252820,0.998861,0.001139,0.000000
3925,24,62,024,062,024062,252820,1.000000,0.000000,0.000000
3926,24,63,024,063,024063,252820,0.864686,0.135318,0.000000
3927,24,64,024,064,024064,252820,0.971889,0.028111,0.000000
3928,24,65,024,065,024065,252820,0.280559,0.719441,0.000000
3933,24,70,024,070,024070,252820,0.074650,0.925354,0.000000
3934,24,71,024,071,024071,252821,0.227319,0.772681,0.000000
3935,24,72,024,072,024072,252821,0.965727,0.034269,0.000000
3936,24,73,024,073,024073,252821,0.644693,0.355307,0.000000
3940,24,77,024,077,024077,252821,0.182002,0.817998,0.000000
3941,24,78,024,078,024078,252821,0.922878,0.077122,0.000000
3942,24,79,024,079,024079,252821,0.992145,0.007851,0.000000
3943,24,80,024,080,024080,252821,1.000000,0.000000,0.000000
3944,24,81,024,081,024081,252821,0.993466,0.006534,0.000000
3945,24,82,024,082,024082,252821,1.000000,0.000000,0.000000
3946,24,83,024,083,024083,252821,0.994368,0.005632,0.000000
3947,24,84,024,084,024084,252821,0.587499,0.412497,0.000000
3948,24,85,024,085,024085,252821,0.049126,0.950870,0.000000
3949,24,86,024,086,024086,252821,0.327322,0.672678,0.000000
3950,24,87,024,087,024087,252821,0.912586,0.087414,0.000000
3951,24,88,024,088,024088,252821,0.130488,0.869512,0.000000
3970,24,107,024,107,024107,252821,0.119211,0.880785,0.000000
3971,24,108,024,108,024108,252821,0.366263,0.633737,0.000000
3972,24,109,024,109,024109,252821,0.148872,0.851128,0.000000
3973,24,110,024,110,024110,252821,0.561073,0.438927,0.000000
3974,24,111,024,111,024111,252820,0.580128,0.419872,0.000000
3975,24,112,024,112,024112,252820,0.437762,0.562238,0.000000
3976,24,113,024,113,024113,252820,0.149078,0.850922,0.000000
4058,25,27,025,027,025027,252815,0.183470,0.816526,0.000000
4059,25,28,025,028,025028,252815,0.418951,0.581053,0.000000
4064,25,33,025,033,025033,252816,0.160714,0.839286,0.000000
4065,25,34,025,034,025034,252816,0.880150,0.119854,0.000000
4066,25,35,025,035,025035,252817,1.000000,0.000000,0.000000
4067,25,36,025,036,025036,252817,0.999316,0.000684,0.000000
4068,25,37,025,037,025037,252817,0.999984,0.000016,0.000000
4069,25,38,025,038,025038,252817,0.989103,0.010897,0.000000
4070,25,39,025,039,025039,252817,0.992445,0.007551,0.000000
4071,25,40,025,040,025040,252817,0.986037,0.013963,0.000000
4072,25,41,025,041,025041,252818,1.000000,0.000000,0.000000
4073,25,42,025,042,025042,252818,0.996116,0.003880,0.000000
4074,25,43,025,043,025043,252818,0.873747,0.126253,0.000000
4075,25,44,025,044,025044,252818,0.733880,0.266120,0.000000
4076,25,45,025,045,025045,252818,0.968519,0.031481,0.000000
4077,25,46,025,046,025046,252818,0.380214,0.619790,0.000000
4078,25,47,025,047,025047,252818,0.992924,0.007076,0.000000
4079,25,48,025,048,025048,252819,0.990788,0.009208,0.000000
4080,25,49,025,049,025049,252819,0.998714,0.001286,0.000000
4081,25,50,025,050,025050,252819,0.966367,0.033629,0.000000
4082,25,51,025,051,025051,252819,0.571583,0.428417,0.000000
4083,25,52,025,052,025052,252819,0.100942,0.899054,0.000000
4084,25,53,025,053,025053,252819,0.687927,0.312073,0.000000
4085,25,54,025,054,025054,252819,1.000000,0.000000,0.000000
4086,25,55,025,055,025055,252819,0.580672,0.419328,0.000000
4089,25,58,025,058,025058,252820,0.043600,0.956396,0.000000
4090,25,59,025,059,025059,252820,0.383285,0.616715,0.000000
4091,25,60,025,060,025060,252820,0.753853,0.246151,0.000000
4092,25,61,025,061,025061,252820,0.781050,0.218950,0.000000
4093,25,62,025,062,025062,252820,0.997781,0.002223,0.000000
4094,25,63,025,063,025063,252820,1.000000,0.000000,0.000000
4095,25,64,025,064,025064,252820,1.000000,0.000000,0.000000
4096,25,65,025,065,025065,252820,0.237790,0.762214,0.000000
4102,25,71,025,071,025071,252821,0.056301,0.943699,0.000000
4103,25,72,025,072,025072,252821,0.100597,0.899407,0.000000
4104,25,73,025,073,025073,252821,0.928388,0.071616,0.000000
4105,25,74,025,074,025074,252821,0.371611,0.628393,0.000000
4106,25,75,025,075,025075,252821,0.028522,0.971474,0.000000
4107,25,76,025,076,025076,252821,0.397285,0.602715,0.000000
4108,25,77,025,077,025077,252821,0.674999,0.325001,0.000000
4109,25,78,025,078,025078,252821,0.965992,0.034012,0.000000
4110,25,79,025,079,025079,252821,1.000000,0.000004,0.000000
4111,25,80,025,080,025080,252821,1.000000,0.000000,0.000000
4112,25,81,025,081,025081,252821,1.000000,0.000000,0.000000
4113,25,82,025,082,025082,252821,1.000000,0.000000,0.000000
4114,25,83,025,083,025083,252821,1.000000,0.000000,0.000000
4115,25,84,025,084,025084,252821,1.000000,0.000000,0.000000
4116,25,85,025,085,025085,252821,0.879429,0.120575,0.000000
4117,25,86,025,086,025086,252821,0.271769,0.728231,0.000000
4118,25,87,025,087,025087,252821,0.615107,0.384893,0.000000
4119,25,88,025,088,025088,252821,0.157538,0.842462,0.000000
4138,25,107,025,107,025107,252821,0.133790,0.866214,0.000000
4139,25,108,025,108,025108,252821,0.588333,0.411667,0.000000
4140,25,109,025,109,025109,252821,0.516935,0.483065,0.000000
4141,25,110,025,110,025110,252821,0.353131,0.646869,0.000000
4142,25,111,025,111,025111,252821,0.350074,0.649926,0.000000
4143,25,112,025,112,025112,252821,1.000000,0.000000,0.000000
4144,25,113,025,113,025113,252821,0.751686,0.248314,0.000000
4224,26,25,026,025,026025,252815,0.035128,0.964872,0.000000
4225,26,26,026,026,026026,252815,0.418820,0.581180,0.000000
4226,26,27,026,027,026027,252815,0.979582,0.020418,0.000000
4227,26,28,026,028,026028,252816,0.776640,0.223356,0.000000
4232,26,33,026,033,026033,252817,0.532088,0.467912,0.000000
4233,26,34,026,034,026034,252817,0.917055,0.082941,0.000000
4234,26,35,026,035,026035,252817,0.993149,0.006851,0.000000
4235,26,36,026,036,026036,252817,0.994664,0.005336,0.000000
4236,26,37,026,037,026037,252817,0.977122,0.022886,0.000000
4237,26,38,026,038,026038,252817,0.944367,0.055633,0.000000
4238,26,39,026,039,026039,252818,0.946768,0.053228,0.000000
4239,26,40,026,040,026040,252818,0.948651,0.051345,0.000000
4240,26,41,026,041,026041,252818,0.994019,0.005977,0.000000
4241,26,42,026,042,026042,252818,0.837844,0.162152,0.000000
4242,26,43,026,043,026043,252818,0.942397,0.057603,0.000000
4243,26,44,026,044,026044,252818,0.586584,0.413420,0.000000
4244,26,45,026,045,026045,252819,0.964512,0.035488,0.000000
4245,26,46,026,046,026046,252819,0.908199,0.091801,0.000000
4246,26,47,026,047,026047,252819,0.957855,0.042145,0.000000
4247,26,48,026,048,026048,252819,0.979444,0.020560,0.000000
4248,26,49,026,049,026049,252819,0.991800,0.008200,0.000000
4249,26,50,026,050,026050,252819,0.993537,0.006467,0.000000
4250,26,51,026,051,026051,252819,0.985709,0.014291,0.000000
4251,26,52,026,052,026052,252819,0.972862,0.027142,0.000000
4252,26,53,026,053,026053,252820,0.975572,0.024428,0.000000
4253,26,54,026,054,026054,252820,1.000000,0.000000,0.000000
4254,26,55,026,055,026055,252820,0.935808,0.064192,0.000000
4255,26,56,026,056,026056,252820,0.453307,0.546693,0.000000
4256,26,57,026,057,026057,252820,0.008207,0.991793,0.000000
4257,26,58,026,058,026058,252820,0.510418,0.489582,0.000000
4258,26,59,026,059,026059,252820,0.965505,0.034495,0.000000
4259,26,60,026,060,026060,252820,0.193841,0.806159,0.000000
4260,26,61,026,061,026061,252820,0.843209,0.156791,0.000000
4261,26,62,026,062,026062,252821,1.000000,0.000000,0.000000
4262,26,63,026,063,026063,252821,1.000000,0.000000,0.000000
4263,26,64,026,064,026064,252821,1.000000,0.000000,0.000000
4264,26,65,026,065,026065,252821,0.229059,0.770941,0.000000
4269,26,70,026,070,026070,252821,0.000024,0.999976,0.000000
4270,26,71,026,071,026071,252821,0.370266,0.629734,0.000000
4271,26,72,026,072,026072,252821,0.231678,0.768322,0.000000
4272,26,73,026,073,026073,252821,0.991710,0.008290,0.000000
4273,26,74,026,074,026074,252821,1.000000,0.000000,0.000000
4274,26,75,026,075,026075,252821,0.931331,0.068673,0.000000
4275,26,76,026,076,026076,252821,0.907709,0.092295,0.000000
4276,26,77,026,077,026077,252821,0.978131,0.021869,0.000000
4277,26,78,026,078,026078,252822,0.791636,0.208360,0.000000
4278,26,79,026,079,026079,252822,1.000000,0.000000,0.000000
4279,26,80,026,080,026080,252822,1.000000,0.000000,0.000000
4280,26,81,026,081,026081,252822,1.000000,0.000000,0.000000
4281,26,82,026,082,026082,252822,1.000000,0.000000,0.000000
4282,26,83,026,083,026083,252822,0.995938,0.004058,0.000000
4283,26,84,026,084,026084,252822,0.996250,0.003742,0.000000
4284,26,85,026,085,026085,252822,0.993818,0.006178,0.000000
4285,26,86,026,086,026086,252822,0.950404,0.049592,0.000000
4286,26,87,026,087,026087,252822,0.915106,0.084898,0.000000
4287,26,88,026,088,026088,252822,0.145031,0.854969,0.000000
4306,26,107,026,107,026107,252821,0.141321,0.858679,0.000000
4307,26,108,026,108,026108,252821,0.877194,0.122810,0.000000
4308,26,109,026,109,026109,252821,0.427065,0.572935,0.000000
4310,26,111,026,111,026111,252821,0.056961,0.943039,0.000000
4311,26,112,026,112,026112,252821,0.998639,0.001361,0.000000
4312,26,113,026,113,026113,252821,0.580680,0.419320,0.000000
4392,27,25,027,025,027025,252815,0.027637,0.972367,0.000000
4393,27,26,027,026,027026,252816,0.247516,0.752480,0.000000
4394,27,27,027,027,027027,252816,0.807243,0.192757,0.000000
4395,27,28,027,028,027028,252816,0.433552,0.566451,0.000000
4401,27,34,027,034,027034,252817,0.166884,0.833120,0.000000
4402,27,35,027,035,027035,252817,0.633419,0.366581,0.000000
4403,27,36,027,036,027036,252817,0.353093,0.646907,0.000000
4404,27,37,027,037,027037,252818,0.070173,0.929827,0.000000
4405,27,38,027,038,027038,252818,0.372046,0.627954,0.000000
4406,27,39,027,039,027039,252818,0.825131,0.174873,0.000000
4407,27,40,027,040,027040,252818,0.872822,0.127174,0.000000
4408,27,41,027,041,027041,252818,0.988043,0.011957,0.000000
4409,27,42,027,042,027042,252818,0.499320,0.500680,0.000000
4410,27,43,027,043,027043,252819,0.963547,0.036453,0.000000
4411,27,44,027,044,027044,252819,0.791005,0.208995,0.000000
4412,27,45,027,045,027045,252819,0.992236,0.007764,0.000000
4413,27,46,027,046,027046,252819,0.974377,0.025623,0.000000
4414,27,47,027,047,027047,252819,0.908171,0.091821,0.000000
4415,27,48,027,048,027048,252819,1.000000,0.000000,0.000000
4416,27,49,027,049,027049,252819,1.000000,0.000000,0.000000
4417,27,50,027,050,027050,252820,0.990954,0.009042,0.000000
4418,27,51,027,051,027051,252820,0.992631,0.007369,0.000000
4419,27,52,027,052,027052,252820,0.992726,0.007270,0.000000
4420,27,53,027,053,027053,252820,0.981307,0.018693,0.000000
4421,27,54,027,054,027054,252820,0.996286,0.003710,0.000000
